2200	2018.07194	2.6693413752577717	2.736946514667831
2201	2018.1468	2.607800726342085	2.7100146529167835
2202	2018.22159	2.7806560931014777	2.6953193617004434
2203	2018.29629	2.7136348902262815	2.701818931457456
2204	2018.37086	2.5738031694784134	2.6902604815639934
2205	2018.44535	2.840825928909714	2.6824324028429483
2206	2018.51981	2.691066281648583	2.6757813694524564
2207	2018.59431	2.714696423232859	2.674720036559555
2208	2018.66889	2.6094484456953904	2.6782475466599087
2209	2018.74355	2.794577840583264	2.6651263831321157
2210	2018.81826	2.544739642582102	2.658417781047304
2211	2018.89302	2.5985732669550297	2.6564364557969773
2212	2018.96782	2.6459937188689597	2.6528232390872004
2213	2019.04266	2.6555440476500514	2.6510435101886376
2214	2019.11751	2.6536583576466866	2.6470788000498944
2215	2019.19234	2.610080967240165	2.642770662421771
2216	2019.26708	2.6264230631237373	2.6261290328799642
2217	2019.3417	2.5480459412241623	2.627802518539513
2218	2019.41621	2.793854111682616	2.6293844814351934
2219	2019.49067	2.6679298059672667	2.6190753516652303
2220	2019.56515	2.6631551914291927	2.612231321507909
2221	2019.6397	2.553442656529788	2.6164144213672
2222	2019.71433	2.578236656539781	2.622967529379542
2223	2019.78902	2.566494956156233	2.6264033466684467
2224	2019.86376	2.6191387845988765	2.6259711904370437
2225	2019.93854	2.5119750318594383	2.612881676224765
2226	2020.01337	2.566571655604879	2.6060334049550655
2227	2020.08822	2.708038655817465	2.5944309498916525
2228	2020.16307	2.6952713714006107	2.583963875890793
2229	2020.23785	2.6710886878794966	2.5820866459687393
2230	2020.31251	2.5424279102159253	2.5821427240961397
2231	2020.38706	2.623690426922995	2.5968916788967706
2232	2020.46154	2.5789022794611696	2.5762757254814592
2233	2020.536	2.5123232756048224	2.5564323153279314
2234	2020.61052	2.417370694518619	2.5400790378176032
2235	2020.68512	2.55383266755308	2.5127626500660116
2236	2020.75979	2.5672239718124414	2.4906287014050608
2237	2020.83451	2.810875197007081	2.4805267004116565
2238	2020.90928	2.2439676374603845	2.4444995917632095
2239	2020.98409	2.3086073236090208	2.4235542926485008
2240	2021.05893	2.495446048183197	2.4113119435633155
2241	2021.13379	2.3401583306299165	2.43871051965237
2242	2021.2086	2.3833473552871407	2.3718621595801754
2243	2021.28331	2.4111018973016654	2.339654614278162
2244	2021.35791	2.155338014493184	2.293386491064464
2245	2021.4324	2.3066133909699555	2.2846950845557994
2246	2021.50687	2.3531727374974136	2.2588778908672555
2247	2021.58136	2.773552183676326	2.1899501817324434
2248	2021.65592	1.6848039866145537	2.1566002084126477
2249	2021.73057	2.1485258828862714	2.0847311988146027
2250	2021.80527	2.209389595229006	2.000628732779446
2251	2021.88002	2.1309793528477443	1.9015420965259957
2252	2021.95481	1.9729838056579483	1.7646178099441117
2253	2022.02965	1.5993858294306393	1.6618505626862687
2254	2022.1045	1.9066086774725737	1.5216570445585025
2255	2022.17934	1.4490502305125559	1.4563951647936777
2256	2022.25409	1.3177698388446233	1.3344534798617103
2257	2022.32874	0.867211743198331	1.2809648868673098
2258	2022.40326	0.5265976654054663	1.2127550181401714
2259	2022.47773	1.0171985231454552	1.1328711010655825
2260	2022.5522	0.9510364480153655	1.0270661340819807
2261	2022.62674	0.8363995496718329	0.8852715041799638
2262	2022.70135	0.5632839787706919	0.7936503512851784
2263	2022.77604	1.5140378863017998	0.6771935283913215
2264	2022.85077	1.244251059394943	0.6287180838432351
2265	2022.92554	0.934492883688294	0.5917181638579061
2266	2023.00036	0.22392125864381546	nan
2267	2023.07521	0.06327848874635664	nan
2268	2023.15006	0.2579752428803434	nan
2269	2023.22486	-0.1961688587755151	nan
2270	2023.29955	0.23703096407320792	nan
2271	2023.37411	0.04559870559618875	nan
